exchange,exchangename,scripcode,scripshortname
2,NSEFO,182653,ZYDUSLIFE
2,NSEFO,182654,ZYDUSLIFE
2,NSEFO,182655,ZYDUSLIFE
2,NSEFO,182656,ZYDUSLIFE
2,NSEFO,182657,ZYDUSLIFE
2,NSEFO,182658,ZYDUSLIFE
2,NSEFO,182659,ZYDUSLIFE
2,NSEFO,182660,ZYDUSLIFE
2,NSEFO,182661,ZYDUSLIFE
2,NSEFO,182662,ZYDUSLIFE
2,NSEFO,182663,ZYDUSLIFE
2,NSEFO,182664,ZYDUSLIFE
2,NSEFO,182665,ZYDUSLIFE
2,NSEFO,182666,ZYDUSLIFE
2,NSEFO,182667,ZYDUSLIFE
2,NSEFO,182668,ZYDUSLIFE
2,NSEFO,182669,ZYDUSLIFE
2,NSEFO,187327,TCS
2,NSEFO,187328,TCS
2,NSEFO,187329,TCS
2,NSEFO,187330,TCS
2,NSEFO,187331,TCS
2,NSEFO,187332,TCS
2,NSEFO,187333,TCS
2,NSEFO,187334,TCS
2,NSEFO,187335,TCS
2,NSEFO,187336,TCS
2,NSEFO,187337,TCS
2,NSEFO,187338,TCS
2,NSEFO,187339,TCS
2,NSEFO,187340,TCS
2,NSEFO,187341,TCS
2,NSEFO,187342,TCS
2,NSEFO,187343,TCS
2,NSEFO,187344,TCS
2,NSEFO,187345,TCS
2,NSEFO,187346,TCS
2,NSEFO,187347,TCS
2,NSEFO,187348,TCS
2,NSEFO,187349,TCS
2,NSEFO,187350,TCS
2,NSEFO,187351,TCS
2,NSEFO,187352,TCS
2,NSEFO,187353,TCS
2,NSEFO,187354,TCS
2,NSEFO,187355,TCS
2,NSEFO,187356,TCS
2,NSEFO,187357,TCS
2,NSEFO,187358,TCS
2,NSEFO,187359,TCS
2,NSEFO,187360,TCS
2,NSEFO,187361,TCS
2,NSEFO,187362,TCS
2,NSEFO,187363,TCS
2,NSEFO,187364,TCS
2,NSEFO,187365,TCS
2,NSEFO,187366,TCS
2,NSEFO,187367,TCS
2,NSEFO,187368,TCS
2,NSEFO,187369,TCS
2,NSEFO,187370,TCS
2,NSEFO,187371,TCS
2,NSEFO,187372,TCS
2,NSEFO,187373,TCS
2,NSEFO,187374,TCS
2,NSEFO,187375,TCS
2,NSEFO,187376,TCS
2,NSEFO,187377,TCS
2,NSEFO,187378,TCS
2,NSEFO,187379,TCS
2,NSEFO,187380,TCS
2,NSEFO,187381,TCS
2,NSEFO,187382,TCS
2,NSEFO,187383,TCS
2,NSEFO,187384,TCS
2,NSEFO,187385,TCS
2,NSEFO,187386,TCS
2,NSEFO,187387,TCS
2,NSEFO,187388,TCS
2,NSEFO,187389,TCS
2,NSEFO,187390,TCS
2,NSEFO,185493,SUNTV
2,NSEFO,185494,SUNTV
2,NSEFO,185495,SUNTV
2,NSEFO,185496,SUNTV
2,NSEFO,185497,SUNTV
2,NSEFO,185498,SUNTV
2,NSEFO,185499,SUNTV
2,NSEFO,185500,SUNTV
2,NSEFO,185501,SUNTV
2,NSEFO,185502,SUNTV
2,NSEFO,185503,SUNTV
2,NSEFO,185504,SUNTV
2,NSEFO,185505,SUNTV
2,NSEFO,185506,SUNTV
2,NSEFO,185507,SUNTV
2,NSEFO,185508,SUNTV
2,NSEFO,185509,SUNTV
2,NSEFO,185510,SUNTV
2,NSEFO,185511,SUNTV
2,NSEFO,185512,SUNTV
2,NSEFO,185513,SUNTV
2,NSEFO,185514,SUNTV
2,NSEFO,185515,SUNTV
2,NSEFO,185516,SUNTV
2,NSEFO,185517,SUNTV
2,NSEFO,185518,SUNTV
2,NSEFO,185519,SUNTV
2,NSEFO,185520,SUNTV
2,NSEFO,185521,SUNTV
2,NSEFO,185522,SUNTV
2,NSEFO,185523,SUNTV
2,NSEFO,185524,SUNTV
2,NSEFO,76702,BALKRISIND
2,NSEFO,76703,BALKRISIND
2,NSEFO,76704,BALKRISIND
2,NSEFO,76705,BALKRISIND
2,NSEFO,76706,BALKRISIND
2,NSEFO,76707,BALKRISIND
2,NSEFO,76708,BALKRISIND
2,NSEFO,76709,BALKRISIND
2,NSEFO,76710,BALKRISIND
2,NSEFO,76711,BALKRISIND
2,NSEFO,76712,BALKRISIND
2,NSEFO,76713,BALKRISIND
2,NSEFO,76714,BALKRISIND
2,NSEFO,76715,BALKRISIND
2,NSEFO,76716,BALKRISIND
2,NSEFO,76717,DEEPAKNTR
2,NSEFO,76736,APOLLOHOSP
2,NSEFO,76737,APOLLOHOSP
2,NSEFO,76738,APOLLOHOSP
2,NSEFO,76739,APOLLOHOSP
2,NSEFO,76740,APOLLOHOSP
2,NSEFO,76741,BALKRISIND
2,NSEFO,76742,BALKRISIND
2,NSEFO,76743,BALKRISIND
2,NSEFO,76744,BALKRISIND
2,NSEFO,76745,BALKRISIND
2,NSEFO,76746,BALKRISIND
2,NSEFO,76747,BALKRISIND
2,NSEFO,76748,BALKRISIND
2,NSEFO,76749,DEEPAKNTR
2,NSEFO,186393,TATACONSUM
2,NSEFO,186394,TATACONSUM
2,NSEFO,186395,TATACONSUM
2,NSEFO,186396,TATACONSUM
2,NSEFO,186397,TATACONSUM
2,NSEFO,186398,TATACONSUM
2,NSEFO,186399,TATACONSUM
2,NSEFO,186400,TATACONSUM
2,NSEFO,186401,TATACONSUM
2,NSEFO,186402,TATACONSUM
2,NSEFO,186403,TATACONSUM
2,NSEFO,186404,TATACONSUM
2,NSEFO,186405,TATACONSUM
2,NSEFO,186406,TATACONSUM
2,NSEFO,186407,TATACONSUM
2,NSEFO,186408,TATACONSUM
2,NSEFO,186409,TATACONSUM
2,NSEFO,186410,TATACONSUM
2,NSEFO,186411,TATACONSUM
2,NSEFO,186412,TATACONSUM
2,NSEFO,186413,TATACONSUM
2,NSEFO,186414,TATACONSUM
2,NSEFO,186415,TATACONSUM
2,NSEFO,186416,TATACONSUM
2,NSEFO,186417,TATACONSUM
2,NSEFO,186418,TATACONSUM
2,NSEFO,186419,TATACONSUM
2,NSEFO,186420,TATACONSUM
2,NSEFO,186421,TATACONSUM
2,NSEFO,186422,TATACONSUM
2,NSEFO,183137,PVRINOX
2,NSEFO,183138,PVRINOX
2,NSEFO,183139,PVRINOX
2,NSEFO,183140,PVRINOX
2,NSEFO,183141,PVRINOX
2,NSEFO,183142,PVRINOX
2,NSEFO,183143,PVRINOX
2,NSEFO,183144,PVRINOX
2,NSEFO,183145,PVRINOX
2,NSEFO,183146,PVRINOX
2,NSEFO,183147,PVRINOX
2,NSEFO,183148,PVRINOX
2,NSEFO,183149,PVRINOX
2,NSEFO,183150,PVRINOX
2,NSEFO,183151,PVRINOX
2,NSEFO,183152,PVRINOX
2,NSEFO,183153,PVRINOX
2,NSEFO,183154,PVRINOX
2,NSEFO,183155,PVRINOX
2,NSEFO,183156,PVRINOX
2,NSEFO,183157,PVRINOX
2,NSEFO,183158,PVRINOX
2,NSEFO,183159,PVRINOX
2,NSEFO,183160,PVRINOX
2,NSEFO,183161,PVRINOX
2,NSEFO,183162,PVRINOX
2,NSEFO,183163,PVRINOX
2,NSEFO,183164,PVRINOX
2,NSEFO,183165,RAMCOCEM
2,NSEFO,183166,RAMCOCEM
2,NSEFO,183167,RAMCOCEM
2,NSEFO,187391,TCS
2,NSEFO,187392,TCS
2,NSEFO,187393,TCS
2,NSEFO,187394,TCS
2,NSEFO,187395,TCS
2,NSEFO,187396,TCS
2,NSEFO,187397,TCS
2,NSEFO,187398,TCS
2,NSEFO,187399,TCS
2,NSEFO,187400,TCS
2,NSEFO,187401,TCS
2,NSEFO,187402,TCS
2,NSEFO,187403,TCS
2,NSEFO,187404,TCS
2,NSEFO,187405,TCS
2,NSEFO,187406,TCS
2,NSEFO,187407,TCS
2,NSEFO,187408,TCS
2,NSEFO,187409,TCS
2,NSEFO,187410,TCS
2,NSEFO,187411,TCS
2,NSEFO,187412,TCS
2,NSEFO,187413,TCS
2,NSEFO,187414,TCS
2,NSEFO,187415,TCS
2,NSEFO,187416,TCS
2,NSEFO,187417,TCS
2,NSEFO,187418,TCS
2,NSEFO,187419,TCS
2,NSEFO,187420,TCS
2,NSEFO,187421,TCS
2,NSEFO,187422,TCS
2,NSEFO,184571,SHREECEM
2,NSEFO,184572,SHREECEM
2,NSEFO,184573,SHREECEM
2,NSEFO,184574,SHREECEM
2,NSEFO,184575,SHREECEM
2,NSEFO,184576,SHREECEM
2,NSEFO,184577,SHREECEM
2,NSEFO,184578,SHREECEM
2,NSEFO,184579,SHREECEM
2,NSEFO,184580,SHREECEM
2,NSEFO,184581,SHREECEM
2,NSEFO,184582,SHREECEM
2,NSEFO,184583,SHREECEM
2,NSEFO,184584,SHREECEM
2,NSEFO,184585,SHREECEM
2,NSEFO,184586,SHREECEM
2,NSEFO,184587,SHREECEM
2,NSEFO,184588,SHREECEM
2,NSEFO,184589,SHREECEM
2,NSEFO,184590,SHREECEM
2,NSEFO,184591,SHREECEM
2,NSEFO,184592,SHREECEM
2,NSEFO,184593,SHREECEM
2,NSEFO,184594,SHREECEM
2,NSEFO,184595,SHREECEM
2,NSEFO,184596,SHREECEM
2,NSEFO,184597,SHREECEM
2,NSEFO,184598,SHREECEM
2,NSEFO,184599,SHREECEM
2,NSEFO,184600,SHREECEM
2,NSEFO,185525,SUNTV
2,NSEFO,185526,SUNTV
2,NSEFO,185527,SUNTV
2,NSEFO,185528,SUNTV
2,NSEFO,185529,SUNTV
2,NSEFO,185530,SUNTV
2,NSEFO,185531,SUNTV
2,NSEFO,185532,SUNTV
2,NSEFO,185533,SUNTV
2,NSEFO,185534,SUNTV
2,NSEFO,185535,SUNTV
2,NSEFO,185536,SUNTV
2,NSEFO,185537,SUNTV
2,NSEFO,185538,SUNTV
2,NSEFO,185539,SUNTV
2,NSEFO,185540,SUNTV
2,NSEFO,185541,SUNTV
2,NSEFO,185542,SUNTV
2,NSEFO,185543,SUNTV
2,NSEFO,185544,SUNTV
2,NSEFO,185545,SUNTV
2,NSEFO,185546,SUNTV
2,NSEFO,185547,SUNTV
2,NSEFO,185548,SUNTV
2,NSEFO,185549,SUNTV
2,NSEFO,185550,SUNTV
2,NSEFO,185551,SUNTV
2,NSEFO,185552,SUNTV
2,NSEFO,185553,SUNTV
2,NSEFO,185554,SUNTV
2,NSEFO,185555,SUNTV
2,NSEFO,185556,SUNTV
2,NSEFO,187423,TCS
2,NSEFO,187424,TCS
2,NSEFO,187425,TCS
2,NSEFO,187426,TCS
2,NSEFO,187427,TCS
2,NSEFO,187428,TCS
2,NSEFO,187429,TCS
2,NSEFO,187430,TCS
2,NSEFO,187431,TCS
2,NSEFO,187432,TCS
2,NSEFO,187433,TCS
2,NSEFO,187434,TCS
2,NSEFO,187435,TCS
2,NSEFO,187436,TCS
2,NSEFO,187437,TCS
2,NSEFO,187438,TCS
2,NSEFO,187439,TCS
2,NSEFO,187440,TCS
2,NSEFO,187441,TCS
2,NSEFO,187442,TCS
2,NSEFO,187443,TCS
2,NSEFO,187444,TCS
2,NSEFO,187445,TCS
2,NSEFO,187446,TCS
2,NSEFO,187447,TCS
2,NSEFO,187448,TCS
2,NSEFO,187449,TCS
2,NSEFO,187450,TCS
2,NSEFO,187451,TCS
2,NSEFO,187452,TCS
2,NSEFO,187453,TECHM
2,NSEFO,187454,TECHM
2,NSEFO,184601,SHREECEM
2,NSEFO,184602,SHREECEM
2,NSEFO,184603,SHREECEM
2,NSEFO,184604,SHREECEM
2,NSEFO,184605,SHREECEM
2,NSEFO,184606,SHREECEM
2,NSEFO,184607,SHREECEM
2,NSEFO,184608,SHREECEM
2,NSEFO,184609,SHREECEM
2,NSEFO,184610,SHREECEM
2,NSEFO,184611,SHREECEM
2,NSEFO,184612,SHREECEM
2,NSEFO,184613,SHREECEM
2,NSEFO,184614,SHREECEM
2,NSEFO,184615,SHREECEM
2,NSEFO,184616,SHREECEM
2,NSEFO,184617,SHREECEM
2,NSEFO,184618,SHREECEM
2,NSEFO,184619,SHREECEM
2,NSEFO,184620,SHREECEM
2,NSEFO,184621,SHREECEM
2,NSEFO,184622,SHREECEM
2,NSEFO,184623,SHREECEM
2,NSEFO,184624,SHREECEM
2,NSEFO,184625,SHREECEM
2,NSEFO,184626,SHREECEM
2,NSEFO,184627,SHREECEM
2,NSEFO,184628,SHREECEM
2,NSEFO,184629,SHREECEM
2,NSEFO,184630,SHREECEM
2,NSEFO,182670,ZYDUSLIFE
2,NSEFO,182671,ZYDUSLIFE
2,NSEFO,182672,ZYDUSLIFE
2,NSEFO,182673,ZYDUSLIFE
2,NSEFO,182674,ZYDUSLIFE
2,NSEFO,182675,ZYDUSLIFE
2,NSEFO,182676,ZYDUSLIFE
2,NSEFO,182677,ZYDUSLIFE
2,NSEFO,182678,ZYDUSLIFE
2,NSEFO,182679,ZYDUSLIFE
2,NSEFO,182680,ZYDUSLIFE
2,NSEFO,182681,ZYDUSLIFE
2,NSEFO,182682,ZYDUSLIFE
2,NSEFO,182683,ZYDUSLIFE
2,NSEFO,182684,ZYDUSLIFE
2,NSEFO,182685,POLYCAB
2,NSEFO,182686,POLYCAB
2,NSEFO,182687,POLYCAB
2,NSEFO,182688,POLYCAB
2,NSEFO,182689,POLYCAB
2,NSEFO,182690,POLYCAB
2,NSEFO,182691,POLYCAB
2,NSEFO,182692,POLYCAB
2,NSEFO,182693,POLYCAB
2,NSEFO,182694,POLYCAB
2,NSEFO,182695,POLYCAB
2,NSEFO,182696,POLYCAB
2,NSEFO,182697,POLYCAB
2,NSEFO,182698,POLYCAB
2,NSEFO,182699,POLYCAB
2,NSEFO,183168,RAMCOCEM
2,NSEFO,183169,RAMCOCEM
2,NSEFO,183170,RAMCOCEM
2,NSEFO,183171,RAMCOCEM
2,NSEFO,183172,RAMCOCEM
2,NSEFO,183173,RAMCOCEM
2,NSEFO,183174,RAMCOCEM
2,NSEFO,183175,RAMCOCEM
2,NSEFO,183176,RAMCOCEM
2,NSEFO,183177,RAMCOCEM
2,NSEFO,183178,RAMCOCEM
2,NSEFO,183179,RAMCOCEM
2,NSEFO,183180,RAMCOCEM
2,NSEFO,183181,RAMCOCEM
2,NSEFO,183182,RAMCOCEM
2,NSEFO,183183,RAMCOCEM
2,NSEFO,183184,RAMCOCEM
2,NSEFO,183185,RAMCOCEM
2,NSEFO,183186,RAMCOCEM
2,NSEFO,183187,RAMCOCEM
2,NSEFO,183188,RAMCOCEM
2,NSEFO,183189,RAMCOCEM
2,NSEFO,183190,RAMCOCEM
2,NSEFO,183191,RAMCOCEM
2,NSEFO,183192,RAMCOCEM
2,NSEFO,183193,RAMCOCEM
2,NSEFO,183194,RAMCOCEM
2,NSEFO,183195,RAMCOCEM
2,NSEFO,183196,RAMCOCEM
2,NSEFO,183197,RAMCOCEM
2,NSEFO,183198,RAMCOCEM
2,NSEFO,182700,POLYCAB
2,NSEFO,182701,POLYCAB
2,NSEFO,182702,POLYCAB
2,NSEFO,182703,POLYCAB
2,NSEFO,182704,POLYCAB
2,NSEFO,182705,POLYCAB
2,NSEFO,182706,POLYCAB
2,NSEFO,182707,POLYCAB
2,NSEFO,182708,POLYCAB
2,NSEFO,187912,TITAN
2,NSEFO,187913,TITAN
2,NSEFO,187914,TITAN
2,NSEFO,187915,TITAN
2,NSEFO,187916,TITAN
2,NSEFO,187917,TITAN
2,NSEFO,187918,TITAN
2,NSEFO,187919,TITAN
2,NSEFO,187920,TITAN
2,NSEFO,187921,TITAN
2,NSEFO,187922,TITAN
2,NSEFO,187923,TITAN
2,NSEFO,187924,TITAN
2,NSEFO,187925,TITAN
2,NSEFO,187926,TITAN
2,NSEFO,187927,TITAN
2,NSEFO,187928,TITAN
2,NSEFO,187929,TITAN
2,NSEFO,187930,TITAN
2,NSEFO,187931,TITAN
2,NSEFO,187932,TITAN
2,NSEFO,187933,TITAN
2,NSEFO,183199,RAMCOCEM
2,NSEFO,183200,RAMCOCEM
2,NSEFO,183201,RAMCOCEM
2,NSEFO,183202,RAMCOCEM
2,NSEFO,183203,RAMCOCEM
2,NSEFO,183204,RAMCOCEM
2,NSEFO,183205,RAMCOCEM
2,NSEFO,183206,RAMCOCEM
2,NSEFO,183207,RAMCOCEM
2,NSEFO,183208,RAMCOCEM
2,NSEFO,183209,RAMCOCEM
2,NSEFO,183210,RAMCOCEM
2,NSEFO,183211,RAMCOCEM
2,NSEFO,183212,RAMCOCEM
2,NSEFO,183213,RAMCOCEM
2,NSEFO,183214,RAMCOCEM
2,NSEFO,183215,RAMCOCEM
2,NSEFO,183216,RAMCOCEM
2,NSEFO,183217,RAMCOCEM
2,NSEFO,183218,RAMCOCEM
2,NSEFO,183219,RAMCOCEM
2,NSEFO,183220,RAMCOCEM
2,NSEFO,183221,RAMCOCEM
2,NSEFO,183222,RAMCOCEM
2,NSEFO,183223,RAMCOCEM
2,NSEFO,183224,RAMCOCEM
2,NSEFO,183225,RAMCOCEM
2,NSEFO,183226,RAMCOCEM
2,NSEFO,183227,RAMCOCEM
2,NSEFO,183228,RAMCOCEM
2,NSEFO,183229,RAMCOCEM
2,NSEFO,185557,SUNTV
2,NSEFO,185558,SUNTV
2,NSEFO,185559,SUNTV
2,NSEFO,185560,SUNTV
2,NSEFO,185561,SUNTV
2,NSEFO,185562,SUNTV
2,NSEFO,185563,SUNTV
2,NSEFO,185564,SUNTV
2,NSEFO,185565,SUNTV
2,NSEFO,185566,SUNTV
2,NSEFO,185567,SUNTV
2,NSEFO,185568,SUNTV
2,NSEFO,185569,SUNTV
2,NSEFO,185570,SUNTV
2,NSEFO,185571,SUNTV
2,NSEFO,185572,SUNTV
2,NSEFO,185573,SUNTV
2,NSEFO,185574,SUNTV
2,NSEFO,185575,SUNTV
2,NSEFO,185576,SUNTV
2,NSEFO,185577,SUNTV
2,NSEFO,185578,SUNTV
2,NSEFO,185579,SUNTV
2,NSEFO,185580,SUNTV
2,NSEFO,185581,SUNTV
2,NSEFO,185582,SUNTV
2,NSEFO,185583,SUNTV
2,NSEFO,185584,SUNTV
2,NSEFO,185585,SUNTV
2,NSEFO,185586,SUNTV
2,NSEFO,185587,SUNTV
2,NSEFO,185588,SUNTV
2,NSEFO,181401,UPL
2,NSEFO,181402,UPL
2,NSEFO,181403,UPL
2,NSEFO,181404,UPL
2,NSEFO,181405,UPL
2,NSEFO,181406,UPL
2,NSEFO,181407,UPL
2,NSEFO,181408,UPL
2,NSEFO,181409,UPL
2,NSEFO,181410,UPL
2,NSEFO,181411,UPL
2,NSEFO,181412,UPL
2,NSEFO,181413,UPL
2,NSEFO,181414,UPL
2,NSEFO,181415,UPL
2,NSEFO,181416,UPL
2,NSEFO,181417,UPL
2,NSEFO,181418,UPL
2,NSEFO,181419,UPL
2,NSEFO,181420,UPL
2,NSEFO,181421,UPL
2,NSEFO,181422,UPL
2,NSEFO,181423,UPL
2,NSEFO,181424,UPL
2,NSEFO,181425,UPL
2,NSEFO,181426,UPL
2,NSEFO,181427,UPL
2,NSEFO,181428,UPL
2,NSEFO,181429,UPL
2,NSEFO,181430,UPL
2,NSEFO,181431,UPL
2,NSEFO,181432,UPL
2,NSEFO,181433,UPL
2,NSEFO,184631,SHREECEM
2,NSEFO,184632,SHREECEM
2,NSEFO,184633,SHREECEM
2,NSEFO,184634,SHREECEM
2,NSEFO,184635,SHREECEM
2,NSEFO,184636,SHREECEM
2,NSEFO,184637,SHREECEM
2,NSEFO,184638,SHREECEM
2,NSEFO,184639,SHREECEM
2,NSEFO,184640,SHREECEM
2,NSEFO,184641,SHREECEM
2,NSEFO,184642,SHREECEM
2,NSEFO,184643,SHREECEM
2,NSEFO,184644,SHREECEM
2,NSEFO,184645,SHREECEM
2,NSEFO,184646,SHREECEM
2,NSEFO,184647,SHREECEM
2,NSEFO,184648,SHREECEM
2,NSEFO,184649,SHREECEM
2,NSEFO,184650,SHREECEM
2,NSEFO,184651,SHREECEM
2,NSEFO,184652,SHREECEM
2,NSEFO,184653,SHREECEM
2,NSEFO,184654,SHREECEM
2,NSEFO,184655,SHREECEM
2,NSEFO,184656,SHREECEM
2,NSEFO,184657,SHREECEM
2,NSEFO,184658,SHREECEM
2,NSEFO,184659,SHREECEM
2,NSEFO,184660,SHREECEM
2,NSEFO,187934,TITAN
2,NSEFO,187935,TITAN
2,NSEFO,187936,TITAN
2,NSEFO,187937,TITAN
2,NSEFO,187938,TITAN
2,NSEFO,187939,TITAN
2,NSEFO,187940,TITAN
2,NSEFO,187941,TITAN
2,NSEFO,187942,TITAN
2,NSEFO,187943,TORNTPHARM
2,NSEFO,187944,TORNTPHARM
2,NSEFO,187945,TORNTPHARM
2,NSEFO,187946,TORNTPHARM
2,NSEFO,187947,TORNTPHARM
2,NSEFO,187948,TORNTPHARM
2,NSEFO,187949,TORNTPHARM
2,NSEFO,187950,TORNTPHARM
2,NSEFO,187951,TORNTPHARM
2,NSEFO,187952,TORNTPHARM
2,NSEFO,187953,TORNTPHARM
2,NSEFO,187954,TORNTPHARM
2,NSEFO,187955,TORNTPHARM
2,NSEFO,187956,TORNTPHARM
2,NSEFO,187957,TORNTPHARM
2,NSEFO,187958,TORNTPHARM
2,NSEFO,187959,TORNTPHARM
2,NSEFO,187960,TORNTPHARM
2,NSEFO,187961,TORNTPHARM
2,NSEFO,187962,TORNTPHARM
2,NSEFO,187963,TORNTPHARM
2,NSEFO,186423,TATACONSUM
2,NSEFO,186424,TATACONSUM
2,NSEFO,186425,TATACONSUM
2,NSEFO,186426,TATACONSUM
2,NSEFO,186427,TATACONSUM
2,NSEFO,186428,TATACONSUM
2,NSEFO,186429,TATACONSUM
2,NSEFO,186430,TATACONSUM
2,NSEFO,186431,TATACONSUM
2,NSEFO,186432,TATACONSUM
2,NSEFO,186433,TATACONSUM
2,NSEFO,186434,TATACONSUM
2,NSEFO,186435,TATACONSUM
2,NSEFO,186436,TATACONSUM
2,NSEFO,186437,TATACONSUM
2,NSEFO,186438,TATACONSUM
2,NSEFO,186439,TATACONSUM
2,NSEFO,186440,TATACONSUM
2,NSEFO,186441,TATACONSUM
2,NSEFO,186442,TATACONSUM
2,NSEFO,186443,TATACONSUM
2,NSEFO,186444,TATACONSUM
2,NSEFO,186445,TATACONSUM
2,NSEFO,186446,TATACONSUM
2,NSEFO,186447,TATACONSUM
2,NSEFO,186448,TATACONSUM
2,NSEFO,186449,TATACONSUM
2,NSEFO,186450,TATACONSUM
2,NSEFO,186451,TATACONSUM
2,NSEFO,186452,TATACONSUM
2,NSEFO,183230,RAMCOCEM
2,NSEFO,183231,RAMCOCEM
2,NSEFO,183232,RAMCOCEM
2,NSEFO,183233,RAMCOCEM
2,NSEFO,183234,RAMCOCEM
2,NSEFO,183235,RAMCOCEM
2,NSEFO,183236,RAMCOCEM
2,NSEFO,183237,RAMCOCEM
2,NSEFO,183238,RAMCOCEM
2,NSEFO,183239,RAMCOCEM
2,NSEFO,183240,RAMCOCEM
2,NSEFO,183241,RAMCOCEM
2,NSEFO,183242,RAMCOCEM
2,NSEFO,183243,RAMCOCEM
2,NSEFO,183244,RAMCOCEM
2,NSEFO,183245,RAMCOCEM
2,NSEFO,183246,RAMCOCEM
2,NSEFO,183247,RAMCOCEM
2,NSEFO,183248,RAMCOCEM
2,NSEFO,183249,RAMCOCEM
2,NSEFO,183250,RAMCOCEM
2,NSEFO,183251,RAMCOCEM
2,NSEFO,183252,RAMCOCEM
2,NSEFO,183253,RAMCOCEM
2,NSEFO,183254,RAMCOCEM
2,NSEFO,183255,RAMCOCEM
2,NSEFO,183256,RAMCOCEM
2,NSEFO,183257,RAMCOCEM
2,NSEFO,183258,RAMCOCEM
2,NSEFO,183259,RAMCOCEM
2,NSEFO,183260,RAMCOCEM
2,NSEFO,187455,TECHM
2,NSEFO,187456,TECHM
2,NSEFO,187457,TECHM
2,NSEFO,187458,TECHM
2,NSEFO,187459,TECHM
2,NSEFO,187460,TECHM
2,NSEFO,187461,TECHM
2,NSEFO,187462,TECHM
2,NSEFO,187463,TECHM
2,NSEFO,187464,TECHM
2,NSEFO,187465,TECHM
2,NSEFO,187466,TECHM
2,NSEFO,187467,TECHM
2,NSEFO,187468,TECHM
2,NSEFO,187469,TECHM
2,NSEFO,187470,TECHM
2,NSEFO,187471,TECHM
2,NSEFO,187472,TECHM
2,NSEFO,187473,TECHM
2,NSEFO,187474,TECHM
2,NSEFO,187475,TECHM
2,NSEFO,187476,TECHM
2,NSEFO,187477,TECHM
2,NSEFO,187478,TECHM
2,NSEFO,187479,TECHM
2,NSEFO,187480,TECHM
2,NSEFO,187481,TECHM
2,NSEFO,187482,TECHM
2,NSEFO,187483,TECHM
2,NSEFO,187484,TECHM
2,NSEFO,187485,TECHM
2,NSEFO,187486,TECHM
2,NSEFO,181434,UPL
2,NSEFO,181435,UPL
2,NSEFO,181436,UPL
2,NSEFO,181437,UPL
2,NSEFO,181438,UPL
2,NSEFO,181439,UPL
2,NSEFO,181440,UPL
2,NSEFO,181441,UPL
2,NSEFO,181442,UPL
2,NSEFO,181443,UPL
2,NSEFO,181444,UPL
2,NSEFO,181445,UPL
2,NSEFO,181446,UPL
2,NSEFO,181447,UPL
2,NSEFO,181448,UPL
2,NSEFO,181449,UPL
2,NSEFO,181450,UPL
2,NSEFO,181451,UPL
2,NSEFO,181452,UPL
2,NSEFO,181453,UPL
2,NSEFO,181454,UPL
2,NSEFO,181455,UPL
2,NSEFO,181456,UPL
2,NSEFO,181457,UPL
2,NSEFO,181458,UPL
2,NSEFO,181459,UPL
2,NSEFO,181460,UPL
2,NSEFO,181461,UPL
2,NSEFO,181462,UPL
2,NSEFO,181463,UPL
2,NSEFO,181464,UPL
2,NSEFO,181465,UPL
2,NSEFO,181466,UPL
2,NSEFO,184661,SHREECEM
2,NSEFO,184662,SHREECEM
2,NSEFO,184663,SHREECEM
2,NSEFO,184664,SHREECEM
2,NSEFO,184665,SHREECEM
2,NSEFO,184666,SHREECEM
2,NSEFO,184667,SHREECEM
2,NSEFO,184668,SHREECEM
2,NSEFO,184669,SHREECEM
2,NSEFO,184670,SHREECEM
2,NSEFO,184671,SHREECEM
2,NSEFO,184672,SHREECEM
2,NSEFO,184673,SHREECEM
2,NSEFO,184674,SHREECEM
2,NSEFO,184675,SHREECEM
2,NSEFO,184676,SHREECEM
2,NSEFO,184677,SHREECEM
2,NSEFO,184678,SHREECEM
2,NSEFO,184679,SHREECEM
2,NSEFO,184680,SHREECEM
2,NSEFO,184681,SHREECEM
2,NSEFO,184682,SHREECEM
2,NSEFO,184683,SHREECEM
2,NSEFO,184684,SHREECEM
2,NSEFO,184685,SHREECEM
2,NSEFO,184686,SHREECEM
2,NSEFO,184687,SHREECEM
2,NSEFO,184688,SHREECEM
2,NSEFO,184689,SHREECEM
2,NSEFO,184690,SHREECEM
2,NSEFO,185589,SUNTV
2,NSEFO,185590,SUNTV
2,NSEFO,185591,SUNTV
2,NSEFO,185592,SUNTV
2,NSEFO,185593,SUNTV
2,NSEFO,185594,SUNTV
2,NSEFO,185595,SUNTV
2,NSEFO,185596,SUNTV
2,NSEFO,185597,SUNTV
2,NSEFO,185598,SUNTV
2,NSEFO,185599,SUNTV
2,NSEFO,185600,SUNTV
2,NSEFO,185601,SUNTV
2,NSEFO,185602,SUNTV
2,NSEFO,185603,SUNTV
2,NSEFO,185604,SUNTV
2,NSEFO,185605,SUNTV
2,NSEFO,185606,SUNTV
2,NSEFO,185607,SUNTV
2,NSEFO,185608,SUNTV
2,NSEFO,185609,SUNTV
2,NSEFO,185610,SUNTV
2,NSEFO,185611,SUNTV
2,NSEFO,185612,SUNTV
2,NSEFO,185613,SUNTV
2,NSEFO,185614,SUNTV
2,NSEFO,185615,SUNTV
2,NSEFO,185616,SUNTV
2,NSEFO,185617,SUNTV
2,NSEFO,185618,SUNTV
2,NSEFO,185619,SUNTV
2,NSEFO,185620,SUNTV
2,NSEFO,187964,TORNTPHARM
